business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,hex_id
OPERATIONAL,"{'location': {'lat': 24.801381, 'lng': 67.0382353}, 'viewport': {'northeast': {'lat': 24.8027154802915, 'lng': 67.0395999802915}, 'southwest': {'lat': 24.8000175197085, 'lng': 67.03690201970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Dear Croissant,{'open_now': True},"[{'height': 3051, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113453064043300985454"">Kashif Abdul Razzaq Misidia</a>'], 'photo_reference': 'AUGGfZkG_YOEnePl_E1sZzS8-F3EZC_FymvlXpOlcnMfaLwKP1Kpyg08yf00KKbMcHTVh7pNokNZhekEUmUWE6mYi1qkhgQGsiy8wXMYcniRbUC5kO6tt2zD9s5n5ADaiWOkgKdBiEFxqbHofPBxvhGd3jOJo5jqyVgm7XfuC0iapjCLxyae', 'width': 4068}]",ChIJ30wzuW09sz4Rn4oz37fcVM8,"{'compound_code': 'R22Q+H7 Defence V Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9R22Q+H7'}",,4.3,ChIJ30wzuW09sz4Rn4oz37fcVM8,GOOGLE,"['bakery', 'cafe', 'food', 'store', 'point_of_interest', 'establishment']",148.0,"Plot No, 1, Street 3, DHA Phase 5 Saba Commercial Area Defence V Defence, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.8016934, 'lng': 67.0372847}, 'viewport': {'northeast': {'lat': 24.8030525302915, 'lng': 67.03862013029149}, 'southwest': {'lat': 24.8003545697085, 'lng': 67.03592216970848}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Saba cafe,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115194286277882833059"">Muhammad Haris</a>'], 'photo_reference': 'AUGGfZn62ADBY_LFV77DTxIu0GWThjI3eYpDTGmXxzbCbJ6VPuyNJGfoz7OuD1lW-i0D8ifBg0S9qa0JbMdvzief-LaqX5SUg7w1UDeodBKwI9Y4G-jc3iIcqicgwFDF67dwdpVFoPCJcspAJBQMULUvo4dIgA1aC6cWiavbVq2DRm_-L9Hn', 'width': 3264}]",ChIJHTgQYQY9sz4Rb5usaTosppQ,,1.0,4.3,ChIJHTgQYQY9sz4Rb5usaTosppQ,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",781.0,"R22P+MWF, Saba Commercial Area Defence V Defence Housing Authority, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.79880319999999, 'lng': 67.0437269}, 'viewport': {'northeast': {'lat': 24.8001599302915, 'lng': 67.04506678029149}, 'southwest': {'lat': 24.7974619697085, 'lng': 67.04236881970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe Mashallah,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113988256614870192335"">Waseem Ahmed</a>'], 'photo_reference': 'AUGGfZk6QVu_BlJRYyrVRy_64sTKXUrAEj5bHW0M3LFR2zZ0zegvXf2ayEfY3EUPPCZjPfzbEZbgWaiNeQWJ1YaViHsjr9NMvz-ref1o53ekPoe4nXL8sVCYTLgACm9OCJZrKf9FoB1hVLaBEvGmk2h1rjCaSxft2jrcADuxszbnzR31uKst', 'width': 3000}]",ChIJ98xfVho9sz4R6IW0y0zYSFI,,,3.2,ChIJ98xfVho9sz4R6IW0y0zYSFI,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",5.0,"Q2XV+GFH, DHA Phase 5 Badar Commercial Area Defence V Defence Housing Authority, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.8027792, 'lng': 67.0296085}, 'viewport': {'northeast': {'lat': 24.80418108029151, 'lng': 67.03100198029149}, 'southwest': {'lat': 24.8014831197085, 'lng': 67.02830401970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Butlers Chocolate Cafe,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113457394077900392759"">BeAvEriNg</a>'], 'photo_reference': 'AUGGfZniVcca-RA2fNnfhcYabiD7lFl261VK0EnRGj-jfIB7m2VZi_iTv8jFA5nswyi4B-zCuNFE9r4qYB5X4-pBV5wsaCa8kwT4iEVpyPJ1nM6krmdnYPV3r0fsc6g0EPREVxJlCcaxSqKXLF_hzQsHckDuo38xF4izTTgbnLvAyt8-2-r8', 'width': 4032}]",ChIJUUOhkAk9sz4RLsifY8qoHWY,,,4.4,ChIJUUOhkAk9sz4RLsifY8qoHWY,GOOGLE,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']",159.0,"R23H+4R9, Block 4 Clifton, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.7939275, 'lng': 67.048199}, 'viewport': {'northeast': {'lat': 24.7952200302915, 'lng': 67.0496258802915}, 'southwest': {'lat': 24.7925220697085, 'lng': 67.0469279197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,FIBBI Café DHA,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111427445693982390934"">Sheikh Zubair Ahmed</a>'], 'photo_reference': 'AUGGfZklOJTREJLQ28q00X5o61VZF5_8uuqD-SBZ1GA_foL1uwt2JkzjPtD19IbPbytADwhOH_hNAE2FQhmgvVQjZ0g4HN0qpdKUxbrkNWRnQVypgyKY6t2gfRgs9XAwH9iUH9EVTiJaYuGANuWxJ2Rbqk65YBbX9Ic_jSYCELhIwDLJkFSm', 'width': 4032}]",ChIJBw6uWOI8sz4RwgBNl5tNfbM,"{'compound_code': 'Q2VX+H7 Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9Q2VX+H7'}",2.0,4.0,ChIJBw6uWOI8sz4RwgBNl5tNfbM,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",2886.0,"57-C, Lane 4, Shahbaz Commercial Area, Saba Avenue Opp Imam Bargah, D.H.A Phase 6 Shahbaz Commercial Area Phase 6 Defence Housing Authority, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.7938372, 'lng': 67.04826299999999}, 'viewport': {'northeast': {'lat': 24.7951606302915, 'lng': 67.0496441802915}, 'southwest': {'lat': 24.7924626697085, 'lng': 67.04694621970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Second Cup Coffee Co Karachi,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105427672079310397069"">Mehmood Khairkha</a>'], 'photo_reference': 'AUGGfZl8H0accjRFAUpnu1kvtArist6PgYIwfrkIyQgP2VxCHyE_6dO_CEjBppZaEA4BxDh6KsMlDbri4prtUIGdjPzRIhcqczRVfvd2ZlBTz3UyzmOftGwmeaZLwd9OkdNodddlpv_ZJhcDoR3mfq7H1RyTb9Z1QWpQTXOJGQg-z7FozzJl', 'width': 1920}]",ChIJM0a5Iws9sz4Ra9T42GOMpmk,"{'compound_code': 'Q2VX+G8 Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9Q2VX+G8'}",3.0,4.2,ChIJM0a5Iws9sz4Ra9T42GOMpmk,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",485.0,"Ground Floor, Hall 1, 59-C, No 4 Khayaban-e-Shahbaz, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.7969471, 'lng': 67.0460008}, 'viewport': {'northeast': {'lat': 24.7983051802915, 'lng': 67.0473382302915}, 'southwest': {'lat': 24.7956072197085, 'lng': 67.0446402697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe Marhaba Badar Commercial,{'open_now': True},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100900564840067272214"">Cafe Marhaba Badar Commercial</a>'], 'photo_reference': 'AUGGfZmaozpWhQJKoWP4XB2W95P_AqaLOKShrN4fN73givyjaasWMZ4T0bA8c3d_g7A6aqI67omDCil1Ap0tToCN9OIDFugH7bFD52q2PIt5yi4gJ_QxaQg4bGB6GOx-L7IXnoPLiJC2C5h2RgJi8S5j-DKsLT3sb_94K1yDZTxhg8j4uGnu', 'width': 1600}]",ChIJARE2Qe49sz4RXBydtIm0tXs,"{'compound_code': 'Q2WW+QC Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9Q2WW+QC'}",,4.0,ChIJARE2Qe49sz4RXBydtIm0tXs,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",8.0,"Shop No.1, Plote.28/c, street, 5 Badar Commercial Street 10, DHA Phase 5 Defence Housing Authority, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.7969752, 'lng': 67.04602419999999}, 'viewport': {'northeast': {'lat': 24.7983317802915, 'lng': 67.04736353029149}, 'southwest': {'lat': 24.7956338197085, 'lng': 67.04466556970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,New Quetta Cafe Koyal chai,{'open_now': True},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114240433863613193995"">New Quetta Cafe Koyal chai</a>'], 'photo_reference': 'AUGGfZl4QQtxNV8ToZlrEtfYQOGdOMQNPXpQepwZ7rC8Dmu2PYzekcJhsFT9OkRoQ0wa8dpxzJJuwoZy_qpwn8vDGy8H7BAQwPOThheXBAgwEGai1EbTcGERQJmmn6WFyQmEpS84hJYSGzDckB2CceS77UIpw18qru2XYgZHugtGOFkCu7Gw', 'width': 1200}]",ChIJI3LgiHE9sz4RmpM5D4Xg3L4,"{'compound_code': 'Q2WW+QC Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9Q2WW+QC'}",,,ChIJI3LgiHE9sz4RmpM5D4Xg3L4,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",,"Shop no 1 Plot 28/c, Street,5 Badar commercial street 10, DHA phase 5, Badar, commercial, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.7981869, 'lng': 67.0448385}, 'viewport': {'northeast': {'lat': 24.7995365302915, 'lng': 67.04618678029149}, 'southwest': {'lat': 24.79683856970849, 'lng': 67.04348881970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Hyderabad Haleem and Biryani,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108827628628019740740"">AB7</a>'], 'photo_reference': 'AUGGfZnue3ZT4RPO6XeS532OX3yB9AEO1ksPxwUXI3ArFA9slw6DI8OKetEGDPNKG2Zv1fO7eOQowBJB05JO4k0j8IKKupkT8a2yxhLWYSb6X7-chu6CyzelsOCmg0f9YohXZ9sP1s-bMQ3I2zsjXDNReXN0iZs0rDdJtUGEldSY3N_Q1_ge', 'width': 4160}]",ChIJ301_kUc9sz4RNpNcVvIlln8,"{'compound_code': 'Q2XV+7W Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9Q2XV+7W'}",,4.2,ChIJ301_kUc9sz4RNpNcVvIlln8,GOOGLE,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",137.0,"Badar Commercial Street 9, DHA Phase 5 Badar Commercial Area Defence V Defence Housing Authority, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.7939076, 'lng': 67.0485641}, 'viewport': {'northeast': {'lat': 24.7952835302915, 'lng': 67.0498791302915}, 'southwest': {'lat': 24.7925855697085, 'lng': 67.0471811697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Lilliput Play Cafe,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108576460394796366719"">Aima Syeda</a>'], 'photo_reference': 'AUGGfZnuYHjw1t-UZhEVARtkWe0iQvafqvbdNs_Qk4E5Agjbb93NT8ANK_Pc-ALU87LEYpFhdT4a9L3PlFHUvUiKD4TzNABaVKllL7Q9LeXIfNtbwxfTNVFj50oJ8JgrwftwqgTHBMt_u-5nhWDD83JvuJ0tSTKV4CV4CQTOvj3kQrXFvG8', 'width': 3024}]",ChIJw2dUUwA9sz4RPOT-7bwOMVE,"{'compound_code': 'Q2VX+HC D.H.A Phase 6 Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9Q2VX+HC'}",,4.3,ChIJw2dUUwA9sz4RPOT-7bwOMVE,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",7.0,"Building 54c Shahbaz, Lane 4, D.H.A Phase 6, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.7985886, 'lng': 67.0450409}, 'viewport': {'northeast': {'lat': 24.7999003802915, 'lng': 67.04635573029151}, 'southwest': {'lat': 24.7972024197085, 'lng': 67.04365776970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe Al-Makkah,{'open_now': True},"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101946878729358920626"">Azam khan</a>'], 'photo_reference': 'AUGGfZlnJTPDfp484oLQXa0_XCWthK-kpgybKPQBAt44Tc-1Vc0Yh6pJsZ8AmDO9aRUeigwqjFZ2U574wrSOFeuNWNdPq4lyssZllIyIg6w_y8Y83cD8ph-eZMl6BhPWq63imLv6t02Nl_4UeoNmGBLIc1Mkqu36RZtp0RlLPPn0IyKav3Hp', 'width': 2048}]",ChIJ05a0jAI9sz4RtjpwO-M6Ikw,,1.0,4.2,ChIJ05a0jAI9sz4RtjpwO-M6Ikw,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",146.0,"Q2XW+C2M, Badar Comm. Street 4, Badar Commercial Area Badar Commercial Area Defence V Defence Housing Authority, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.7985375, 'lng': 67.0454701}, 'viewport': {'northeast': {'lat': 24.7998567302915, 'lng': 67.04685538029152}, 'southwest': {'lat': 24.7971587697085, 'lng': 67.0441574197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Atif's Adda / Blend n Brew,{'open_now': False},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112135770490789514792"">Atif&#39;s Adda / Blend n Brew</a>'], 'photo_reference': 'AUGGfZnSahFhtKjMNwIEPjWmHa1Wv1ba7Mn9PyqgYfQpnvBlE4H69cDYouNqfLifos6U_vUZ5KE3FwNnbn3L7HfJn9Z8YzDOAitg4a0T6WwO6ePXxB_JJVJzqIlvGw7j2GA69CdL9d2YqsSveVZhXE_KYA1rmGBW4ds1HOPVYxL5Y7PpN64W', 'width': 1200}]",ChIJa3kY4309sz4RUuqBCUx-Q0A,"{'compound_code': 'Q2XW+C5 Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9Q2XW+C5'}",,5.0,ChIJa3kY4309sz4RUuqBCUx-Q0A,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",3.0,"Shop # 3 # Plot # 29-C, 10th Street, Badar Commercial Area, DHA Phase 5 Defence Housing Authority, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.7991288, 'lng': 67.04492929999999}, 'viewport': {'northeast': {'lat': 24.8004995302915, 'lng': 67.0462498802915}, 'southwest': {'lat': 24.7978015697085, 'lng': 67.04355191970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,New Quetta Roshan Pakistan Hotel,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114919578576120156049"">Badar Siddiqi</a>'], 'photo_reference': 'AUGGfZlZDtElp3Mg7FkYQvMypv-VsVde1NH_NsdY9hONa2aRt66Acjq03yJVSzrsXkZDUZGiDYursDjDUAPoWnJkZLftqnNofdX48bgfXk-gtBNUx0oxHPaJm4s6ouphFquCw6NH4rDbaX80npi0yDbptAwnqBXjCSvIA1mA6RE8WE7jXQgz', 'width': 4160}]",ChIJ58g2-HI9sz4RAOtE2tKBvbA,"{'compound_code': 'Q2XV+MX Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9Q2XV+MX'}",,5.0,ChIJ58g2-HI9sz4RAOtE2tKBvbA,GOOGLE,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']",1.0,"1-C Lane 1, DHA Phase 5 Badar Commercial Area Defence Housing Authority, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.7945357, 'lng': 67.0489624}, 'viewport': {'northeast': {'lat': 24.7958674802915, 'lng': 67.0503336802915}, 'southwest': {'lat': 24.79316951970849, 'lng': 67.0476357197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cinnabon,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105427672079310397069"">Mehmood Khairkha</a>'], 'photo_reference': 'AUGGfZnFzVYb8hpIMsPuDAp5OQAwV8oncCLCXUMYr4r2796Q41Fl_jeNTvF-LdaBEs-hiszzD_HDYp2AZjO1K0dpX92v1faWvl-4la16D3kjCYm4PoJ8bVf_zCAU4kpRT6mz2klAAZAzHFIK3nFcXAgYzwhDO6js9taW55up-TFEYaNDHif1', 'width': 1920}]",ChIJ2-wbQZ89sz4RZmb7IjLYS20,"{'compound_code': 'Q2VX+RH Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9Q2VX+RH'}",,4.4,ChIJ2-wbQZ89sz4RZmb7IjLYS20,GOOGLE,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']",367.0,"4th Floor, 43-C Lane 4, D.H.A Phase 6 Shahbaz Commercial Area Phase 6 Defence Housing Authority, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.8038825, 'lng': 67.03031179999999}, 'viewport': {'northeast': {'lat': 24.8052760802915, 'lng': 67.0316859802915}, 'southwest': {'lat': 24.8025781197085, 'lng': 67.02898801970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,The Coffee Bean & Tea Leaf,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116050801459857058988"">Nida Naseer</a>'], 'photo_reference': 'AUGGfZl1Os6UzQDr_55qc0ode_s7qkaQHm8nA0iap55pscgcYEKt4PKifXQqqDCH17p9ndaEPg9tdejhSTGA1xaWmEhzbqmGbP1jh1B8Rfwb84JQQ7C__Kq8NwFoIGaWOx8Dz5c5pRkt0arx0DDkTKmdBYU4UFNw804pdQR55mpK1_HXDUcN', 'width': 3008}]",ChIJ7T125VE9sz4Rvqmxt-97VkE,"{'compound_code': 'R23J+H4 Clifton, Karachi, Pakistan', 'global_code': '7JP9R23J+H4'}",3.0,4.6,ChIJ7T125VE9sz4Rvqmxt-97VkE,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",288.0,"Ground floor, Plot com#9, Marine Tower, Block 4 Clifton, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.8039374, 'lng': 67.0302865}, 'viewport': {'northeast': {'lat': 24.8053140802915, 'lng': 67.0316526302915}, 'southwest': {'lat': 24.8026161197085, 'lng': 67.0289546697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe Marine,{'open_now': True},"[{'height': 2100, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108373254045287218847"">Junaid Ali</a>'], 'photo_reference': 'AUGGfZnC5IKgiuA3vwdghPPzkx-NMX1p0OH71LuTZL0WO48I415Msvdc_5C5GUmlVm6LGy3MeRVhDxsWov1xL0Ot4Px3yzh_0Pbnq9WMeLcuYcVXk7uEJPZApPagpbSkoglROJZA4igZUZE1haeZF9ZfQwbElxryk1PcqB2MJ_Imx3opYkc', 'width': 2800}]",ChIJJ0xAdgA9sz4RcMtAZciBV4E,"{'compound_code': 'R23J+H4 Clifton, Karachi, Pakistan', 'global_code': '7JP9R23J+H4'}",,,ChIJJ0xAdgA9sz4RcMtAZciBV4E,GOOGLE,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']",,"Marine Tower, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.8040228, 'lng': 67.0327327}, 'viewport': {'northeast': {'lat': 24.8053343302915, 'lng': 67.0341597802915}, 'southwest': {'lat': 24.8026363697085, 'lng': 67.0314618197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Caffé Praha - Estreet,{'open_now': True},"[{'height': 3540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103551355785844698583"">Caffé Praha - Estreet</a>'], 'photo_reference': 'AUGGfZnNlC2aU2OuxLqb7CrLQrLVCeLz2wWjZOgh4CcFN-SJRTZIx_2wdFezfqweEA60sfXIAwrved4oqQZdGQJ9s0v8AyfVMK933rtYggd2PKMgksYPU-6xBoF-jTks9WHCnV0pwp_H_vBftRIss-QThszlMpsqjE_QuTswKzVWLBg6XcAC', 'width': 2832}]",ChIJcQ45caI9sz4Rd109YDo2IXw,"{'compound_code': 'R23M+J3 Clifton, Karachi, Pakistan', 'global_code': '7JP9R23M+J3'}",,4.1,ChIJcQ45caI9sz4Rd109YDo2IXw,GOOGLE,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']",398.0,"C33, E Street, Block 4 Clifton, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.794278, 'lng': 67.0494531}, 'viewport': {'northeast': {'lat': 24.7956314302915, 'lng': 67.0507965802915}, 'southwest': {'lat': 24.7929334697085, 'lng': 67.0480986197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bad Egg,{'open_now': True},"[{'height': 4024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114155649088366930161"">Bad Egg</a>'], 'photo_reference': 'AUGGfZk1NSYCE7vFbfooCKNCBuVZfxn5Q9XsdmyyBmr9iWtcbhnXDm6lQDURV9BHrZ1-9dT1en2yiW8tvt3OcsfuAWlQrSIqTeJJBK1QOzcqME_NTXMQBzKUnFISSYfFdVJNODrdNt7ULk9RWvFYHtHuOhIxd9FN6tPQJAVIKHVT37yQPlw7', 'width': 6048}]",ChIJQ7XrmnU9sz4RzVXVz0E5Bk4,"{'compound_code': 'Q2VX+PQ D.H.A Phase 6 Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9Q2VX+PQ'}",,4.5,ChIJQ7XrmnU9sz4RzVXVz0E5Bk4,GOOGLE,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",206.0,"Plot No, 41-C Khayaban-e-Seher, D.H.A Phase 6, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.7947871, 'lng': 67.04918889999999}, 'viewport': {'northeast': {'lat': 24.7961151802915, 'lng': 67.0505649302915}, 'southwest': {'lat': 24.7934172197085, 'lng': 67.0478669697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,D'OH,{'open_now': True},"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117378560191568691059"">D&#39;OH</a>'], 'photo_reference': 'AUGGfZkeiMOyzLxiZ7OpW1XDNOXr_QFFRJa9LfvBO5oYkVsrFT_HY3zf4zlampDsMjdTTKHtyBpyjtT071sElit-MWK-BJrDY6hYdTZTKyE0jLE49uNmtT8lMiNylfPa2B_1oRZvZs-_ZhrvpUlEXL67hXZpa6W33ib7Oxpqyjmz_PPtv8qG', 'width': 780}]",ChIJw7Y68ec8sz4R4h1P2G4Km_M,"{'compound_code': 'Q2VX+WM Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9Q2VX+WM'}",2.0,3.8,ChIJw7Y68ec8sz4R4h1P2G4Km_M,GOOGLE,"['bakery', 'cafe', 'food', 'store', 'point_of_interest', 'establishment']",138.0,"Shahbaz Commercial Area Phase 6 Defence Housing Authority, Karachi",,8642e44a7ffffff
